rank,listing_type,id,name,author,author_alias,attribution_link,download_change,adjusted_download_change,current_total,adjusted_current_total,baseline_total,adjusted_baseline_total,latest_snapshot,baseline_snapshot
313,map,anchorage-ak,Anchorage,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,4,4,231,231,227,227,snapshot_2026_09_10.json,snapshot_2026_09_03.json
314,map,albany,Albany,soccerjonj,soccerjonj,https://github.com/soccerjonj,4,4,230,230,226,226,snapshot_2026_09_10.json,snapshot_2026_09_03.json
315,map,nashville,Nashville,soccerjonj,soccerjonj,https://github.com/soccerjonj,4,4,227,227,223,223,snapshot_2026_09_10.json,snapshot_2026_09_03.json
316,map,yukina-tottori,鳥取 (Tottori),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,223,223,219,219,snapshot_2026_09_10.json,snapshot_2026_09_03.json
317,mod,copy-paste,Copy Paste,seanyushoumori,seanyushoumori,https://github.com/seanyushoumori,4,4,202,202,198,198,snapshot_2026_09_10.json,snapshot_2026_09_03.json
318,map,colorado-ski-country,Colorado Ski Country,soccerjonj,soccerjonj,https://github.com/soccerjonj,4,4,188,188,184,184,snapshot_2026_09_10.json,snapshot_2026_09_03.json
319,map,louisville,Louisville,soccerjonj,soccerjonj,https://github.com/soccerjonj,4,4,183,183,179,179,snapshot_2026_09_10.json,snapshot_2026_09_03.json
320,map,yukina-lv-daugavpils,Daugavpils,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,162,162,158,158,snapshot_2026_09_10.json,snapshot_2026_09_03.json
321,map,yukina-pl-rzeszow,Rzeszów,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,162,162,158,158,snapshot_2026_09_10.json,snapshot_2026_09_03.json
322,map,mfn-northwestar,Northwest Arkansas,crumpetime,muffintime,https://github.com/crumpetime,4,4,158,158,154,154,snapshot_2026_09_10.json,snapshot_2026_09_03.json
323,map,piedmont-triad,Piedmont Triad,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,4,4,151,151,147,147,snapshot_2026_09_10.json,snapshot_2026_09_03.json
324,map,mississippi,Mississippi,JayToTheAy,JayToTheAy,https://github.com/JayToTheAy,4,4,145,145,141,141,snapshot_2026_09_10.json,snapshot_2026_09_03.json
325,map,wilmington-nc,"Wilmington, NC",PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,4,4,137,137,133,133,snapshot_2026_09_10.json,snapshot_2026_09_03.json
326,mod,hide-and-seek,Hide+Seek: The Mod [beta],nzh0172,naz,https://github.com/nzh0172,4,4,135,135,131,131,snapshot_2026_09_10.json,snapshot_2026_09_03.json
327,map,dayton-oh,Dayton,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,4,4,118,118,114,114,snapshot_2026_09_10.json,snapshot_2026_09_03.json
328,map,pianura-emiliana,Pianura Emiliana,Maximilian284,max02,https://github.com/Maximilian284,4,4,112,112,108,108,snapshot_2026_09_10.json,snapshot_2026_09_03.json
329,map,yukina-fuji-numazu,富士・沼津 (Fuji & Numazu),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,106,106,102,102,snapshot_2026_09_10.json,snapshot_2026_09_03.json
330,map,antalya,Antalya,pierreggt,pierreggt,https://github.com/pierreggt,4,4,91,91,87,87,snapshot_2026_09_10.json,snapshot_2026_09_03.json
331,map,yukina-utsunomiya,宇都宮 (Utsunomiya),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,81,81,77,77,snapshot_2026_09_10.json,snapshot_2026_09_03.json
332,map,yukina-sk-banska-bystrica,Banská Bystrica,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,35,35,31,31,snapshot_2026_09_10.json,snapshot_2026_09_03.json
333,map,kuwait-city,Kuwait City,pierreggt,pierreggt,https://github.com/pierreggt,4,4,29,29,25,25,snapshot_2026_09_10.json,snapshot_2026_09_03.json
334,map,yukina-sk-poprad-spisska-nova-ves,Poprad - Spišská Nová Ves,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,27,27,23,23,snapshot_2026_09_10.json,snapshot_2026_09_03.json
335,map,aleppo,Aleppo,pierreggt,pierreggt,https://github.com/pierreggt,4,4,26,26,22,22,snapshot_2026_09_10.json,snapshot_2026_09_03.json
336,map,brest,Brest,pierreggt,pierreggt,https://github.com/pierreggt,4,4,26,26,22,22,snapshot_2026_09_10.json,snapshot_2026_09_03.json
337,map,yukina-sk-zilina,Žilina,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,4,4,25,25,21,21,snapshot_2026_09_10.json,snapshot_2026_09_03.json
338,map,besancon,Besançon,pierreggt,pierreggt,https://github.com/pierreggt,4,4,20,20,16,16,snapshot_2026_09_10.json,snapshot_2026_09_03.json
339,map,glasgow-edinburgh,Glasgow-Edinburgh,Kronifer,Kronifer,https://github.com/Kronifer,3,3,1037,1037,1034,1034,snapshot_2026_09_10.json,snapshot_2026_09_03.json
340,map,incheon-4,Incheon,kimth9,kimth9,https://github.com/kimth9,3,3,784,784,781,781,snapshot_2026_09_10.json,snapshot_2026_09_03.json
341,map,cdmx-core,CDMX Core,rslurry,slurry,https://github.com/rslurry,3,3,309,309,306,306,snapshot_2026_09_10.json,snapshot_2026_09_03.json
342,map,greater-portland,Greater Portland,rslurry,slurry,https://github.com/rslurry,3,3,285,285,282,282,snapshot_2026_09_10.json,snapshot_2026_09_03.json
343,map,puebla,Puebla,rslurry,slurry,https://github.com/rslurry,3,3,263,263,260,260,snapshot_2026_09_10.json,snapshot_2026_09_03.json
344,map,ciudad-juarez-el-paso,Ciudad Juárez-El Paso,rslurry,slurry,https://github.com/rslurry,3,3,242,242,239,239,snapshot_2026_09_10.json,snapshot_2026_09_03.json
345,map,yukina-morioka,盛岡 (Morioka),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,239,239,236,236,snapshot_2026_09_10.json,snapshot_2026_09_03.json
346,map,catania,Catania,Maximilian284,max02,https://github.com/Maximilian284,3,3,175,175,172,172,snapshot_2026_09_10.json,snapshot_2026_09_03.json
347,map,yukina-pl-olsztyn,Olsztyn,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,123,123,120,120,snapshot_2026_09_10.json,snapshot_2026_09_03.json
348,mod,anysave,AnySave,BarKuperman,BarKuperman,https://github.com/BarKuperman,3,3,112,112,109,109,snapshot_2026_09_10.json,snapshot_2026_09_03.json
349,map,yukina-pl-opole,Opole,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,108,108,105,105,snapshot_2026_09_10.json,snapshot_2026_09_03.json
350,map,yukina-pl-czestochowa,Częstochowa,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,107,107,104,104,snapshot_2026_09_10.json,snapshot_2026_09_03.json
351,map,yukina-fukuyama,福山 (Fukuyama),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,70,70,67,67,snapshot_2026_09_10.json,snapshot_2026_09_03.json
352,map,yukina-mito-hitachi,水戸・日立 (Mito & Hitachi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,70,70,67,67,snapshot_2026_09_10.json,snapshot_2026_09_03.json
353,map,yukina-wakayama,和歌山 (Wakayama),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,70,70,67,67,snapshot_2026_09_10.json,snapshot_2026_09_03.json
354,map,yukina-yamaguchi,山口 (Yamaguchi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,69,69,66,66,snapshot_2026_09_10.json,snapshot_2026_09_03.json
355,map,yukina-sk-nitra,Nitra,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,3,3,28,28,25,25,snapshot_2026_09_10.json,snapshot_2026_09_03.json
356,map,rouen,Rouen,pierreggt,pierreggt,https://github.com/pierreggt,3,3,23,23,20,20,snapshot_2026_09_10.json,snapshot_2026_09_03.json
357,map,orleans,Orléans,pierreggt,pierreggt,https://github.com/pierreggt,3,3,22,22,19,19,snapshot_2026_09_10.json,snapshot_2026_09_03.json
358,map,erbil,Erbil,pierreggt,pierreggt,https://github.com/pierreggt,3,3,21,21,18,18,snapshot_2026_09_10.json,snapshot_2026_09_03.json
359,map,mosul,Mosul,pierreggt,pierreggt,https://github.com/pierreggt,3,3,20,20,17,17,snapshot_2026_09_10.json,snapshot_2026_09_03.json
360,map,dijon,Dijon,pierreggt,pierreggt,https://github.com/pierreggt,3,3,19,19,16,16,snapshot_2026_09_10.json,snapshot_2026_09_03.json
361,map,bangkok,Bangkok,nzh0172,naz,https://github.com/nzh0172,2,2,383,383,381,381,snapshot_2026_09_10.json,snapshot_2026_09_03.json
362,map,orange-county,Orange County,rslurry,slurry,https://github.com/rslurry,2,2,224,224,222,222,snapshot_2026_09_10.json,snapshot_2026_09_03.json
363,map,jeju-f,Jeju,kimth9,kimth9,https://github.com/kimth9,2,2,171,171,169,169,snapshot_2026_09_10.json,snapshot_2026_09_03.json
364,map,pyongyang-nk,Pyongyang,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,2,2,158,158,156,156,snapshot_2026_09_10.json,snapshot_2026_09_03.json
365,map,knoxville,Knoxville,rslurry,slurry,https://github.com/rslurry,2,2,138,138,136,136,snapshot_2026_09_10.json,snapshot_2026_09_03.json
366,map,yukina-lv-liepaja,Liepāja,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,131,131,129,129,snapshot_2026_09_10.json,snapshot_2026_09_03.json
367,map,yukina-pl-zielona-gora,Zielona Góra,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,113,113,111,111,snapshot_2026_09_10.json,snapshot_2026_09_03.json
368,map,riviera-romagnola,Riviera Romagnola,Maximilian284,max02,https://github.com/Maximilian284,2,2,101,101,99,99,snapshot_2026_09_10.json,snapshot_2026_09_03.json
369,map,yukina-pl-legnica,Legnica - LGOM,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,90,90,88,88,snapshot_2026_09_10.json,snapshot_2026_09_03.json
370,map,yukina-akita,秋田 (Akita),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,87,87,85,85,snapshot_2026_09_10.json,snapshot_2026_09_03.json
371,map,daejeon-3,Daejeon (30km×30km),kimth9,kimth9,https://github.com/kimth9,2,2,86,86,84,84,snapshot_2026_09_10.json,snapshot_2026_09_03.json
372,map,daejeon-4,Daejeon,kimth9,kimth9,https://github.com/kimth9,2,2,83,83,81,81,snapshot_2026_09_10.json,snapshot_2026_09_03.json
373,map,kristiansand-no,Kristiansand,rslurry,slurry,https://github.com/rslurry,2,2,82,82,80,80,snapshot_2026_09_10.json,snapshot_2026_09_03.json
374,map,yukina-nagano,長野 (Nagano),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,78,78,76,76,snapshot_2026_09_10.json,snapshot_2026_09_03.json
375,map,yukina-fukui,福井 (Fukui),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,73,73,71,71,snapshot_2026_09_10.json,snapshot_2026_09_03.json
376,map,yukina-matsumoto,松本 (Matsumoto),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,71,71,69,69,snapshot_2026_09_10.json,snapshot_2026_09_03.json
377,map,yukina-tokushima,徳島 (Tokushima),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,71,71,69,69,snapshot_2026_09_10.json,snapshot_2026_09_03.json
378,map,yukina-hachinohe,八戸 (Hachinohe),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,67,67,65,65,snapshot_2026_09_10.json,snapshot_2026_09_03.json
379,map,yukina-miyazaki,宮崎 (Miyazaki),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,67,67,65,65,snapshot_2026_09_10.json,snapshot_2026_09_03.json
380,map,jeju-4,Jeju (40km×40km),kimth9,kimth9,https://github.com/kimth9,2,2,48,48,46,46,snapshot_2026_09_10.json,snapshot_2026_09_03.json
381,map,caen,Caen,pierreggt,pierreggt,https://github.com/pierreggt,2,2,21,21,19,19,snapshot_2026_09_10.json,snapshot_2026_09_03.json
382,map,yukina-sk-trencin,Trenčín,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,2,2,21,21,19,19,snapshot_2026_09_10.json,snapshot_2026_09_03.json
383,map,calais-dunkerque,Calais - Dunkerque,pierreggt,pierreggt,https://github.com/pierreggt,2,2,20,20,18,18,snapshot_2026_09_10.json,snapshot_2026_09_03.json
384,map,pau,Pau,pierreggt,pierreggt,https://github.com/pierreggt,2,2,20,20,18,18,snapshot_2026_09_10.json,snapshot_2026_09_03.json
385,map,la-rochelle,La Rochelle,pierreggt,pierreggt,https://github.com/pierreggt,2,2,19,19,17,17,snapshot_2026_09_10.json,snapshot_2026_09_03.json
386,map,reims,Reims,pierreggt,pierreggt,https://github.com/pierreggt,2,2,19,19,17,17,snapshot_2026_09_10.json,snapshot_2026_09_03.json
387,mod,unrusted-detroit,Unrusted: Detroit - A Denser Detroit,NoahGarrf,NoahGarrf,https://github.com/NoahGarrf,2,2,2,2,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
388,map,greater-newyork,Greater NYC,chasemanning040911-afk,lechicken,https://github.com/chasemanning040911-afk,1,1,380,380,379,379,snapshot_2026_09_10.json,snapshot_2026_09_03.json
389,map,bucharest-medium,Bucharest,metatablestudios,metatablestudios,https://github.com/metatablestudios,1,1,314,314,313,313,snapshot_2026_09_10.json,snapshot_2026_09_03.json
390,mod,pause-on-start,Pause On Start,rslurry,slurry,https://github.com/rslurry,1,1,225,225,224,224,snapshot_2026_09_10.json,snapshot_2026_09_03.json
391,map,sejong-4,Sejong,kimth9,kimth9,https://github.com/kimth9,1,1,213,213,212,212,snapshot_2026_09_10.json,snapshot_2026_09_03.json
392,mod,tathan-casino,TATHAN Casino,TathanDev,TathanDev,https://github.com/TathanDev,1,1,212,212,211,211,snapshot_2026_09_10.json,snapshot_2026_09_03.json
393,map,daegu-3,Daegu (30km×30km),kimth9,kimth9,https://github.com/kimth9,1,1,203,203,202,202,snapshot_2026_09_10.json,snapshot_2026_09_03.json
394,map,tri-cities,Tri-Cities,ryandicicco,ryandicicco,https://github.com/ryandicicco,1,1,198,198,197,197,snapshot_2026_09_10.json,snapshot_2026_09_03.json
395,map,ulsan-4,Ulsan,kimth9,kimth9,https://github.com/kimth9,1,1,191,191,190,190,snapshot_2026_09_10.json,snapshot_2026_09_03.json
396,map,sejong-3,Sejong (30km×30km),kimth9,kimth9,https://github.com/kimth9,1,1,148,148,147,147,snapshot_2026_09_10.json,snapshot_2026_09_03.json
397,map,daegu-4,Daegu,kimth9,kimth9,https://github.com/kimth9,1,1,125,125,124,124,snapshot_2026_09_10.json,snapshot_2026_09_03.json
398,map,yukina-pl-central-pomerania,Pomorze Środkowe,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,1,1,104,104,103,103,snapshot_2026_09_10.json,snapshot_2026_09_03.json
399,map,ulsan-3,Ulsan (30km×30km),kimth9,kimth9,https://github.com/kimth9,1,1,83,83,82,82,snapshot_2026_09_10.json,snapshot_2026_09_03.json
400,map,gwangju-4,Gwangju,kimth9,kimth9,https://github.com/kimth9,1,1,78,78,77,77,snapshot_2026_09_10.json,snapshot_2026_09_03.json
401,map,yukina-tw-hualien-taitung,花蓮・臺東 (Hualien & Taitung),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,1,1,64,64,63,63,snapshot_2026_09_10.json,snapshot_2026_09_03.json
402,map,gwangju-3,Gwangju (30km×30km),kimth9,kimth9,https://github.com/kimth9,1,1,60,60,59,59,snapshot_2026_09_10.json,snapshot_2026_09_03.json
403,map,yukina-tw-yilan,宜蘭 (Yilan),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,1,1,59,59,58,58,snapshot_2026_09_10.json,snapshot_2026_09_03.json
404,map,angers,Angers,pierreggt,pierreggt,https://github.com/pierreggt,1,1,24,24,23,23,snapshot_2026_09_10.json,snapshot_2026_09_03.json
405,map,le-mans,Le Mans,pierreggt,pierreggt,https://github.com/pierreggt,1,1,19,19,18,18,snapshot_2026_09_10.json,snapshot_2026_09_03.json
406,map,amiens,Amiens,pierreggt,pierreggt,https://github.com/pierreggt,1,1,18,18,17,17,snapshot_2026_09_10.json,snapshot_2026_09_03.json
407,map,le-havre,Le Havre,pierreggt,pierreggt,https://github.com/pierreggt,1,1,18,18,17,17,snapshot_2026_09_10.json,snapshot_2026_09_03.json
408,map,limoges,Limoges,pierreggt,pierreggt,https://github.com/pierreggt,1,1,18,18,17,17,snapshot_2026_09_10.json,snapshot_2026_09_03.json
409,map,mashhad,Mashhad,pierreggt,pierreggt,https://github.com/pierreggt,1,1,18,18,17,17,snapshot_2026_09_10.json,snapshot_2026_09_03.json
410,map,troyes,Troyes,pierreggt,pierreggt,https://github.com/pierreggt,1,1,15,15,14,14,snapshot_2026_09_10.json,snapshot_2026_09_03.json
411,map,shiraz,Shiraz,pierreggt,pierreggt,https://github.com/pierreggt,1,1,14,14,13,13,snapshot_2026_09_10.json,snapshot_2026_09_03.json
412,mod,advanced-analytics,Advanced Analytics,stefanorigano,Steno,https://github.com/stefanorigano,0,0,14278,14278,14278,14278,snapshot_2026_09_10.json,snapshot_2026_09_03.json
413,mod,danield1909-dantrains,"danTrains (v1.* ""Phoenix"")",DanielD1909,DanielD1909,https://github.com/DanielD1909,0,0,2433,2433,2433,2433,snapshot_2026_09_10.json,snapshot_2026_09_03.json
414,mod,imb11-moveit,Move It!,IMB11,IMB11,https://github.com/IMB11,0,0,1255,1255,1255,1255,snapshot_2026_09_10.json,snapshot_2026_09_03.json
415,map,dublin,Dublin,Kronifer,Kronifer,https://github.com/Kronifer,0,0,610,610,610,610,snapshot_2026_09_10.json,snapshot_2026_09_03.json
416,map,lima,Lima,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,0,0,384,384,384,384,snapshot_2026_09_10.json,snapshot_2026_09_03.json
417,map,trondheim-val,Trondheim,Valdotorium,Valdotorium,https://github.com/Valdotorium,0,0,210,210,210,210,snapshot_2026_09_10.json,snapshot_2026_09_03.json
418,map,waterloo,Region of Waterloo,Kronifer,Kronifer,https://github.com/Kronifer,0,0,188,188,188,188,snapshot_2026_09_10.json,snapshot_2026_09_03.json
419,map,saltillo,Saltillo,rslurry,slurry,https://github.com/rslurry,0,0,163,163,163,163,snapshot_2026_09_10.json,snapshot_2026_09_03.json
420,map,montpellier-mediterranee,Montpellier,pierreggt,pierreggt,https://github.com/pierreggt,0,0,111,111,111,111,snapshot_2026_09_10.json,snapshot_2026_09_03.json
421,map,mexicali,Mexicali-Imperial Valley-Yuma,rslurry,slurry,https://github.com/rslurry,0,0,108,108,108,108,snapshot_2026_09_10.json,snapshot_2026_09_03.json
422,map,yukina-pl-plock-wloclawek,Płock - Włocławek,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,0,0,85,85,85,85,snapshot_2026_09_10.json,snapshot_2026_09_03.json
423,map,cusco,Cusco,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,0,0,68,68,68,68,snapshot_2026_09_10.json,snapshot_2026_09_03.json
424,map,arequipa,Arequipa,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,0,0,66,66,66,66,snapshot_2026_09_10.json,snapshot_2026_09_03.json
425,map,chiclayo,Chiclayo,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,0,0,48,48,48,48,snapshot_2026_09_10.json,snapshot_2026_09_03.json
426,map,piura,Piura,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,0,0,48,48,48,48,snapshot_2026_09_10.json,snapshot_2026_09_03.json
427,map,trujillo,Trujillo,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,0,0,48,48,48,48,snapshot_2026_09_10.json,snapshot_2026_09_03.json
428,map,chimbote,Chimbote,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,0,0,45,45,45,45,snapshot_2026_09_10.json,snapshot_2026_09_03.json
429,map,iquitos,Iquitos,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,0,0,45,45,45,45,snapshot_2026_09_10.json,snapshot_2026_09_03.json
430,map,huancayo-jauja,Huancayo/Jauja,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,0,0,43,43,43,43,snapshot_2026_09_10.json,snapshot_2026_09_03.json
431,mod,imb11-subwaycine,SubwayCine,IMB11,IMB11,https://github.com/IMB11,0,0,33,33,33,33,snapshot_2026_09_10.json,snapshot_2026_09_03.json
432,map,ipoh,Ipoh,nzh0172,naz,https://github.com/nzh0172,0,0,27,27,27,27,snapshot_2026_09_10.json,snapshot_2026_09_03.json
433,mod,prospector-ghebeek,Prospector,matematysek,matematysek,https://github.com/matematysek,0,0,23,23,23,23,snapshot_2026_09_10.json,snapshot_2026_09_03.json
434,map,cancun-riviera-maya,Cancun / Riviera Maya,Meszier83,Meszier83,https://github.com/Meszier83,0,0,0,0,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
435,map,moscow-and-oblast,Moscow,akospanov,akospanov,https://github.com/akospanov,0,0,0,0,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
436,mod,zz-deletion-fixture,Deletion Fixture,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,0,0,0,0,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
437,mod,zz-deprecation-fixture,Deprecation Fixture,subway-builder-modded-admin,Subway Builder Modded,https://subwaybuildermodded.com,0,0,0,0,0,0,snapshot_2026_09_10.json,snapshot_2026_09_03.json
